time,u,v,r,x,y,ψ,x1,y1,x2,y2,δ,n_p
62.5,0.2793774627419779,-0.11514651233487706,0.14611529469119122,6.132395421554961,6.3496054693883455,9.358904836535237,5.1345642713644875,6.415430963762143,7.130226571745435,6.283779975014548,0.45137210480034246,17.68614674468616
62.75,0.280266233830978,-0.11535986068145186,0.14588727252201758,6.064597431833646,6.3829272034997,9.395433660208035,5.065027944927563,6.412267292904965,7.06416691873973,6.353587114094435,0.4502214087382451,17.673299862644573
63.0,0.2811486115673927,-0.11557337270920527,0.1456552595650536,5.995407205103307,6.413810511776899,9.431905478338539,4.995432605749123,6.406683054555692,6.995381804457491,6.420937968998106,0.44909963589463286,17.65966992661404
63.25,0.28202305239701186,-0.11578706730470012,0.14542023816074917,5.924915901483061,6.442202152369187,9.468319293229802,4.925863675548812,6.398674576560016,6.92396812741731,6.485729728178357,0.44801486500826043,17.64531288681831
63.5,0.2828880204195936,-0.11600064274085468,0.14518244280556486,5.853216979330103,6.468052539252191,9.504674352769989,4.856406998576077,6.38824112234234,6.850026960084129,6.5478639561620415,0.44696184047350046,17.63015621359176
63.75,0.28374084210438993,-0.11621507954000686,0.1449453445932831,5.780406034867703,6.491315765432555,9.54096996347138,4.787148734626266,6.375385029572331,6.7736633351091395,6.607246501292779,0.44599702992626483,17.6143411049706
64.0,0.28457946956900865,-0.11642980221488995,0.14470870664952298,5.706580894246211,6.511950063315677,9.5772062996197,4.718175617682161,6.360111302584619,6.694986170810261,6.663788824046734,0.4450776901738228,17.59771669500149
64.25,0.28540145954394036,-0.11664496804422532,0.14447414196529026,5.6318412926951416,6.529917472533088,9.613383476282081,4.649574651660066,6.342428150411349,6.614107933730217,6.717406794654828,0.444231925967771,17.58042111624334
64.5,0.2862041876538769,-0.11686050706377467,0.1442427858038477,5.556288787945077,6.545184156226088,9.649502011773404,4.581433152014525,6.322346796040592,6.531144423875628,6.768021516411584,0.4434624936653117,17.562403180475453
64.75,0.2869846929701954,-0.11707673312676622,0.1440168112743632,5.480026624878742,6.557720440795587,9.685562708224365,4.513838687597609,6.299881596064175,6.446214562159875,6.815559285526999,0.44279069766924756,17.543794674417793
65.0,0.2877398743287182,-0.11729337017258776,0.14379703016661302,5.403159605342125,6.56750102219367,9.721566911042956,4.446879112925253,6.275049966762263,6.3594400977589975,6.859952077625077,0.4422103214742749,17.52443648907956
