time,u,v,r,δ,n_p,x_est,y_est,ψ_est,U_W,ψ_W,x1,y1,x2,y2
50.25,0.4956619863494569,-0.17542191752888037,0.15628543432788863,0.34906585039886595,21.218240000000005,8.433212638447255,5.759794451864983,8.030829699854761,8.0,0.0,8.257284959691413,6.744197546053325,8.609140317203098,4.775391357676641
50.5,0.4956574833016526,-0.17542019400009343,0.15628532079798463,0.34906585039886595,21.218240000000005,8.449501260742458,5.890227259699982,8.069901030054258,8.0,0.0,8.235255694471482,6.867007090231524,8.663746827013435,4.91344742916844
50.75,0.4956532000632431,-0.17541855423470543,0.1562852129030418,0.34906585039886595,21.218240000000005,8.460682441921023,6.02119563920959,8.108972333280018,8.0,0.0,8.208446033238213,6.988861280913788,8.712918850603833,5.053529997505391
51.0,0.49564912590381344,-0.17541699417319723,0.15628511036043233,0.34906585039886595,21.218240000000005,8.4667392116494,6.15249972961172,8.148043610870126,8.0,0.0,8.176896991819085,7.109574171650497,8.756581431479717,5.195425287572943
51.25,0.4956452506215633,-0.175415509953815,0.1562850129018674,0.34906585039886595,21.218240000000005,8.467662414901453,6.283939159276146,8.187114864095593,8.0,0.0,8.14065681357506,7.2289615593816485,8.794668016227845,5.338916759170644
51.5,0.49564156451552893,-0.17541409790206722,0.15628492027294333,0.34906585039886595,21.218240000000005,8.463450726182963,6.415313351249973,8.226186094163829,8.0,0.0,8.099780896026735,7.346841265289129,8.82712055633919,5.483785437210818
51.75,0.49563805838446706,-0.17541275453018523,0.15628483223327286,0.34906585039886595,21.218240000000005,8.454110651804188,6.54642182912721,8.265257302222148,8.0,0.0,8.05433170655845,7.463033412590023,8.853889597049925,5.629810245664397
52.0,0.495634723463031,-0.1754114765140339,0.15628474855416433,0.34906585039886595,21.218240000000005,8.43965652019648,6.677064522777338,8.304328489360689,8.0,0.0,8.004378687329128,7.577360700828929,8.874934353063832,5.776768344725748
52.25,0.495631551391168,-0.1754102606818377,0.15628466901775592,0.34906585039886595,21.218240000000005,8.420110460288297,6.807042073473588,8.343399656615128,8.0,0.0,7.949998149535217,7.689648676257863,8.890222771041378,5.924435470689313
52.5,0.49562853421411907,-0.17540910401418072,0.15628459341701584,0.34906585039886595,21.218240000000005,8.39550236797201,6.936156137961918,8.382470804969381,8.0,0.0,7.891273157185363,7.799725997897681,8.899731578758658,6.072586278026154
52.75,0.49562566437266015,-0.1754080036403201,0.1562845215555469,0.34906585039886595,21.218240000000005,8.365869860711406,7.064209691002513,8.421541935358269,8.0,0.0,7.828293400563012,7.907424698870804,8.903446320859802,6.220994683134222
53.0,0.49562293468626045,-0.17540695683167368,0.15628445324742496,0.34906585039886595,21.218240000000005,8.331258220358439,7.191007325918646,8.460613048670124,8.0,0.0,7.7611550595694085,8.012580442602946,8.90136138114747,6.369434209234345
53.25,0.49562033833456065,-0.17540596099522984,0.15628438831636177,0.34906585039886595,21.218240000000005,8.291720324266294,7.31635555269241,8.499684145749216,8.0,0.0,7.689960657155525,8.115032773501127,8.893479991377061,6.517678331883692
53.5,0.4956178688084817,-0.17540501365546768,0.15628432659427724,0.34906585039886595,21.218240000000005,8.247316564806187,7.440063093143336,8.538755227397784,8.0,0.0,7.614818903069075,8.214625361716422,8.8798142265433,6.66550082457025
53.75,0.4956155199084964,-0.17540411245371157,0.1562842679212558,0.34906585039886595,21.218240000000005,8.198114757407831,7.56194117275048,8.577826294378099,8.0,0.0,7.535844528151888,8.311206241628831,8.860384986663774,6.812676103872128
54.0,0.4956132857433531,-0.17540325514764976,0.156284212145517,0.34906585039886595,21.218240000000005,8.144190037262744,7.681803808671275,8.616897347414477,8.0,0.0,7.453158109439472,8.404628043688925,8.835221965086017,6.958979573653624
54.25,0.4956111607110786,-0.17540243960408178,0.15628415912306906,0.34906585039886595,21.218240000000005,8.085624744849113,7.799468093511806,8.655968387195244,8.0,0.0,7.366885886330815,8.494748219256685,8.804363603367412,7.1041879677669275
54.5,0.49560913950132773,-0.17540166379983096,0.15628410871773946,0.34906585039886595,21.218240000000005,8.02250830045044,7.914754474419445,8.69503941437468,8.0,0.0,7.27715956810653,8.581429258098359,8.76785703279435,7.248079690740531
54.75,0.49560721705030114,-0.17540092580505418,0.15628406079979157,0.34906585039886595,21.218240000000005,7.954937067864909,8.027487027059413,8.734110429574628,8.0,0.0,7.184116133094793,8.664538898197176,8.725758002635025,7.39043515592165
55.0,0.4956053885297329,-0.17540022377912348,0.15628401524563065,0.34906585039886595,21.218240000000005,7.883014207510374,8.137493724064706,8.773181433386036,8.0,0.0,7.087897619788304,8.74395032756508,8.678130795232445,7.531037120564331
55.25,0.4956036493468907,-0.17539955597062634,0.15628397193780394,0.34906585039886595,21.218240000000005,7.806849519147376,8.244606697551152,8.812252426370486,8.0,0.0,6.988650910229287,8.819542377748949,8.625048128065465,7.669671017353354
55.5,0.49560199513766107,-0.17539892071473473,0.15628393076485092,0.34906585039886595,21.218240000000005,7.726559274460751,8.348662495294151,8.851323409061699,8.0,0.0,6.886527505993717,8.891199708733144,8.566591042927785,7.8061252818551585
55.75,0.49560042175817937,-0.1753983164299539,0.15628389162119127,0.34906585039886595,21.218240000000005,7.6422660397554365,8.449502330174763,8.890394381966997,8.0,0.0,6.7816832971167855,8.958812984954866,8.502848782394087,7.94019167539466
56.0,0.49559892527220145,-0.17539774161351543,0.15628385440665202,0.34906585039886595,21.218240000000005,7.554098489037897,8.546972322512662,8.92946534556866,8.0,0.0,6.674278324313191,9.022279042161976,8.433918653762603,8.071665602863348
56.25,0.49559750192274427,-0.17539719483074886,0.15628381902568905,0.34906585039886595,21.218240000000005,7.462191207771598,8.640923734912356,8.968536300325082,8.0,0.0,6.5644765348583425,9.081501044854942,8.359905880684854,8.20034642496977
56.5,0.4955961481314003,-0.17539667471482326,0.15628378538736995,0.34906585039886595,21.218240000000005,7.366684487601785,8.731213199269424,9.007607246671926,8.0,0.0,6.452445532498725,9.136388634077688,8.280923442704845,8.32603776446116
56.75,0.49559486049793156,-0.1753961799665929,0.15628375340536424,0.34906585039886595,21.218240000000005,7.267724112362571,8.817702935589356,9.046678185023266,8.0,0.0,6.338356321772867,9.186858065330785,8.197091902952275,8.448547805847925
57.0,0.49559363578914534,-0.17539570935033877,0.15628372299771007,0.34906585039886595,21.218240000000005,7.165461135694947,8.900260962282118,9.085749115772694,8.0,0.0,6.222383047135181,9.232832336393688,8.108539224254713,8.567689588170548
57.25,0.49559247094105957,-0.17539526169458802,0.1562836940868701,0.34906585039886595,21.218240000000005,7.060051650612676,8.978761297613179,9.124820039294413,8.0,0.0,6.10470272727842,9.274241304862533,8.015400573946932,8.683281290363825
57.5,0.4955913630332424,-0.17539483588250712,0.1562836665989878,0.34906585039886595,21.218240000000005,6.951656551373672,9.053084151998146,9.16389095594416,8.0,0.0,5.985494985066206,9.311021795218949,7.917818117681138,8.795146508777343
57.75,0.4955903092803196,-0.17539443084869594,0.1562836404636658,0.34906585039886595,21.218240000000005,6.840441288017414,9.123116110850368,9.202961866060075,8.0,0.0,5.864941773484877,9.343117695269173,7.81594080254995,8.903114526431564
58.0,0.4955893070319747,-0.17539404557918786,0.15628361561396606,0.34906585039886595,21.218240000000005,6.72657561394134,9.188750307703215,9.242032769963567,8.0,0.0,5.743227098031264,9.370480041807049,7.709924129851416,9.00702057359938
58.25,0.49558835377053906,-0.17539367911052933,0.1562835919863542,0.34906585039886595,21.218240000000005,6.610233326902058,9.249886587341633,9.281103667960155,8.0,0.0,5.620536735960661,9.393067095369005,7.599929917843456,9.106706079314261
58.5,0.49558744710394625,-0.175393330527062,0.1562835695205611,0.34906585039886595,21.218240000000005,6.491592003837897,9.306431658692805,9.320174560340295,8.0,0.0,5.497057952824775,9.41084440396574,7.4861260548510185,9.20201891341987
58.75,0.4955865847628407,-0.17539299895987603,0.15628354815946624,0.34906585039886595,21.218240000000005,6.370832729916836,9.358299237242637,9.359245447380161,8.0,0.0,5.372979216731602,9.423784855693452,7.36868624310207,9.292813618791822
59.0,0.4955857645813157,-0.17539268357953533,0.15628352784858013,0.34906585039886595,21.218240000000005,6.248139822227615,9.40541017675852,9.398316329342306,8.0,0.0,5.248489910767601,9.431868720142214,7.247789733687629,9.378951633374827
59.25,0.4955849844955393,-0.17539238359555562,0.15628350853600972,0.34906585039886595,21.218240000000005,6.12370054853185,9.447692590119383,9.437387206476307,8.0,0.0,5.123780044017221,9.435083678540261,7.123621053046478,9.460301501698504
59.5,0.4955842425437541,-0.17539209825640456,0.1562834901724585,0.34906585039886595,21.218240000000005,5.9977048415062155,9.485081959068173,9.476458079019421,8.0,0.0,4.999039961620612,9.433424842587739,6.996369721391819,9.536739075548608
59.75,0.4955835368613442,-0.17539182684761112,0.1562834727111135,0.34906585039886595,21.218240000000005,5.870345008912264,9.517521232718329,9.5155289471972,8.0,0.0,4.87446005431353,9.426894761950258,6.866229963510999,9.608147703486399
60.0,0.49558286567997334,-0.17539156869142372,0.15628345610763594,0.34906585039886595,21.218240000000005,5.7418154401354435,9.544960914663829,9.55459981122411,8.0,0.0,4.750230467891948,9.415503420400789,6.7334004123789395,9.674418408926869
60.25,0.4955822273168243,-0.17539132314275965,0.15628344031985383,0.34906585039886595,21.218240000000005,5.612312309544041,9.567359138558947,9.593670671304073,8.0,0.0,4.626540813047656,9.399268220614886,6.598083806040426,9.735450056503009
60.5,0.4955816201663135,-0.17539108958605829,0.15628342530754857,0.34906585039886595,21.218240000000005,5.482033277120523,9.584681732052568,9.63274152763096,8.0,0.0,4.503579876017418,9.378213957642698,6.460486678223629,9.791149506462437
60.75,0.49558104270009073,-0.175390867435281,0.15628341103245497,0.34906585039886595,21.218240000000005,5.351177186820252,9.596902268979818,9.671812380389074,8.0,0.0,4.3815353304853915,9.352372781098529,6.320819043155112,9.841431756861107
61.0,0.4955804934663398,-0.17539065613364344,0.15628339745824438,0.34906585039886595,21.218240000000005,5.21994376311837,9.60400210973089,9.710883229753636,8.0,0.0,4.260593451178956,9.321784146125193,6.179294075057785,9.886220073336588
61.25,0.49557997108515667,-0.1753904551518372,0.15628338455042085,0.34906585039886595,21.218240000000005,5.088533306209276,9.605970429735057,9.74995407589124,8.0,0.0,4.140938829596323,9.28649475320768,6.036127782822228,9.925446106262433
61.5,0.49557947424814497,-0.17539026398788857,0.15628337227630237,0.34906585039886595,21.218240000000005,4.957146386323016,9.602804236016295,9.789024918960315,8.0,0.0,4.022754092298977,9.246558476927863,5.891538680347056,9.959049995104728
61.75,0.49557900170709734,-0.1753900821628599,0.15628336060472175,0.34906585039886595,21.218240000000005,4.825983537628334,9.594508371795076,9.828095759111497,8.0,0.0,3.9062196222020202,9.20203628376886,5.745747453054648,9.986980459821291
62.0,0.49557855227238634,-0.17538990922023626,0.156283349505986,0.34906585039886595,21.218240000000005,4.695244952187172,9.581095509129469,9.867166596487992,8.0,0.0,3.7915132832854828,9.152996139094698,5.5989766210888625,10.009194879164239
62.25,0.4955781248129646,-0.17538974472592542,0.15628333895187616,0.34906585039886595,21.218240000000005,4.565130174427551,9.562586129606526,9.90623743122596,8.0,0.0,3.678810149146555,9.09951290344689,5.451450199708548,10.025659355766162
62.5,0.495577718254054,-0.17538958826737122,0.1562833289155932,0.34906585039886595,21.218240000000005,4.435837796601953,9.539008493113263,9.945308263454859,8.0,0.0,3.5682822358078714,9.04166821831615,5.303393357396034,10.036348767910376
62.75,0.4955773315758405,-0.1753894394530487,0.15628331937173076,0.34906585039886595,21.218240000000005,4.307565155696002,9.510398594734715,9.984379093297791,8.0,0.0,3.460098239189632,8.979550381563394,5.155032072202372,10.041246807906036
63.0,0.495576963808328,-0.17538929791051416,0.15628331029613282,0.34906585039886595,21.218240000000005,4.180508032251259,9.476800109844971,10.023449920871824,8.0,0.0,3.354423277647446,8.913254212680279,5.006592786855072,10.040346007009664
63.25,0.49557661402610587,-0.1753891632844094,0.15628330166576124,0.34906585039886595,21.218240000000005,4.0548603515620005,9.438264327475085,10.062520746288264,8.0,0.0,3.2514186399690663,8.84288090809509,4.858302063154935,10.033647746855081
63.5,0.49557628134833337,-0.17538903523645563,0.156283293458695,0.34906585039886595,21.218240000000005,3.9308138877008556,9.394850072059274,10.101591569652937,8.0,0.0,3.151241539213449,8.76853788674445,4.7103862361882625,10.021162257374097
63.75,0.4955759649382588,-0.175388913445269,0.1562832856541188,0.34906585039886595,21.218240000000005,3.8085579708253663,9.346623613678698,10.140662391066467,8.0,0.0,3.0540448727681913,8.690338626146481,4.563071068882541,10.002908601210915
64.0,0.4955756640007077,-0.17538879760539425,0.1562832782322645,0.34906585039886595,21.218240000000005,3.688279198212917,9.293658566939898,10.179733210624534,8.0,0.0,2.959976988992265,8.608402489225648,4.4165814074335685,9.978914644654148
64.25,0.49557537778134536,-0.17538868742702798,0.15628327117438864,0.34906585039886595,21.218240000000005,3.5701611494648064,9.236035778642037,10.21880402841813,8.0,0.0,2.8691814607999637,8.522854542153485,4.271140838129649,9.94921701513059
64.5,0.49557510556054796,-0.1753885826336798,0.15628326446261503,0.34906585039886595,21.218240000000005,3.454384106315626,9.173843204404973,10.257874844533784,8.0,0.0,2.781796866533077,8.433825363483761,4.126971346098175,9.913861045326184
64.75,0.495574846652711,-0.175388482961908,0.15628325807991758,0.34906585039886595,21.218240000000005,3.341124777474359,9.107175774446002,10.296945659053764,8.0,0.0,2.697956578454548,8.341450844872979,3.98429297649417,9.872900704019026
65.0,0.4955746004062274,-0.17538838816131105,0.15628325201011953,0.34906585039886595,21.218240000000005,3.2305560289171913,9.036135248709964,10.336016472056293,8.0,0.0,2.617788559186443,8.24587198369015,3.84332349864794,9.826398513729778
65.25,0.4955743662017026,-0.17538829799384167,0.15628324623785073,0.34906585039886595,21.218240000000005,3.1228466200442693,8.960830061573997,10.375087283615755,8.0,0.0,2.5414151664035014,8.147234667832622,3.7042780736850376,9.774425455315372
65.5,0.4955741434517754,-0.17538821223373796,0.15628324074854333,0.34906585039886595,21.218240000000005,3.0181609461028804,8.881375156363752,10.414158093802891,8.0,0.0,2.4689529660801552,8.045689453076113,3.5673689261256056,9.717060859651392
65.75,0.49557393159694296,-0.17538813066592945,0.15628323552832407,0.34906585039886595,21.218240000000005,2.916658787271216,8.797891809934237,10.453228902684971,8.0,0.0,2.4005125545770354,7.941391333299458,3.432805019965397,9.654392286569017
66.0,0.49557373010374256,-0.1753880530853416,0.15628323056396862,0.34906585039886595,21.218240000000005,2.8184950647852265,8.71050744758279,10.492299710325964,8.0,0.0,2.3361983898380796,7.834499503934489,3.300791739732374,9.586515391231092
66.25,0.49557353846475194,-0.17538797929689573,0.1562832258429014,0.34906585039886595,21.218240000000005,2.723819604480519,8.619355448576394,10.531370516786689,8.0,0.0,2.2761086319555988,7.725177119001812,3.1715305770054396,9.513533778150977
66.5,0.49557335619787934,-0.17538790911523627,0.15628322135317846,0.34906585039886595,21.218240000000005,2.6327769081105017,8.524574942590236,10.570441322124983,8.0,0.0,2.22033499334697,7.61359104210341,3.0452188228740336,9.435558843077063
66.75,0.4955731828453892,-0.17538784236435548,0.15628321708346418,0.34906585039886595,21.218240000000005,2.545505932789974,8.42631059736828,10.609512126395849,8.0,0.0,2.168962598771753,7.499911591752211,2.9220492668081954,9.35270960298435
67.0,0.4955730179722594,-0.1753877788769669,0.15628321302298842,0.34906585039886595,21.218240000000005,2.462139878901029,8.324712397930096,10.648582929651596,8.0,0.0,2.1220698554031436,7.384312281427473,2.802209902398914,9.265112514432719
67.25,0.4955728611634924,-0.17538771849347573,0.15628320916147884,0.34906585039886595,21.218240000000005,2.3828059867852214,8.219935417661219,10.687653731941966,8.0,0.0,2.079728333152276,7.266969554753031,2.685883640418167,9.172901280569407
67.5,0.4955727120240628,-0.1753876610619584,0.15628320548915953,0.34906585039886595,21.218240000000005,2.3076253425318987,8.11213958163596,10.726724533314256,8.0,0.0,2.0420026554276465,7.148062516202124,2.573248029636151,9.076216647069796
67.75,0.49557257017868833,-0.17538760643807502,0.15628320199674553,0.34906585039886595,21.218240000000005,2.2367126931592693,8.001489422533933,10.765795333813442,8.0,0.0,2.0089504004965377,7.027772657739869,2.464474985822001,8.975206187327995
68.0,0.49557243527075373,-0.1753875544846548,0.1562831986754167,0.34906585039886595,21.218240000000005,2.170176271470528,7.888153829523059,10.804866133482296,8.0,0.0,1.9806220135992152,6.90628358182082,2.359730529341841,8.870024077225297
68.25,0.4955723069618813,-0.1753875050715326,0.15628319551680622,0.34906585039886595,21.218240000000005,2.1081176308523357,7.77230579049221,10.843936932361498,8.0,0.0,1.9570607299500073,6.783780721164282,2.259174531754664,8.760830859820137
68.5,0.49557218492928734,-0.1753874580745362,0.1562831925129343,0.34906585039886595,21.218240000000005,2.050631490268163,7.654122128027483,10.883007730489732,8.0,0.0,1.9383025087431522,6.660451055735674,2.162960471793174,8.647793200319292
68.75,0.49557206886551486,-0.1753874133753837,0.15628318965620144,0.34906585039886595,21.218240000000005,1.9978055896827709,7.533783229534614,10.922078527903782,8.0,0.0,1.9243759782638172,6.536482827365408,2.0712352011017248,8.53108363170382
69.0,0.4955719584783954,-0.1753873708616688,0.1562831869393875,0.34906585039886595,21.218240000000005,1.9497205561385558,7.411472771919395,10.96114932463863,8.0,0.0,1.9153023921881487,6.412065252440837,1.984138720088963,8.410880291397952
69.25,0.49557185349017985,-0.1753873304265263,0.1562831843556302,0.34906585039886595,21.218240000000005,1.9064497806883365,7.287377441246555,11.000220120727537,8.0,0.0,1.911095597139186,6.287388233110034,1.901803964237487,8.287366649383076
69.5,0.4955717536375305,-0.17538729196862918,0.15628318189842536,0.34906585039886595,21.218240000000005,1.8680593063723838,7.16168664780482,11.039290916202143,8.0,0.0,1.9117620115481562,6.162642067437998,1.8243566011966117,8.160731228171642
69.75,0.4955716586694513,-0.1753872553913953,0.1562831795615745,0.34906585039886595,21.218240000000005,1.8346077274109145,7.034592237013602,11.078361711092537,8.0,0.0,1.9173006158536097,6.038017158958263,1.7519148389682193,8.03116731506894
70.0,0.4955715683466932,-0.17538722060275894,0.15628317733917,0.34906585039886595,21.218240000000005,1.8061460997657686,6.90628819661225,11.11743250542733,8.0,0.0,1.9277029540532313,5.913703726062899,1.6845892454783058,7.898872667161601
70.25,0.49557148244175353,-0.17538718751517077,0.15628317522559498,0.34906585039886595,21.218240000000005,1.7827178632077858,6.776970360578669,11.156503299233728,8.0,0.0,1.942953146605969,5.789891511674336,1.6224825798096028,7.7640492094830025
70.5,0.4955714007384382,-0.1753871560454293,0.15628317321551288,0.34906585039886595,21.218240000000005,1.7643587750089171,6.646836110229351,11.195574092537607,8.0,0.0,1.9630279146648537,5.6667694936423105,1.5656896353529806,7.626902726816392
70.75,0.4955713230315961,-0.17538712611457857,0.1562831713038613,0.34906585039886595,21.218240000000005,1.7510968553603103,6.51608407295704,11.234644885363572,8.0,0.0,1.9878966156035718,5.544525596307932,1.5142970951170491,7.487642549606147
71.0,0.4955712491261374,-0.17538709764753174,0.1562831694858267,0.34906585039886595,21.218240000000005,1.742952344599736,6.384913819066057,11.273715677735028,8.0,0.0,2.0175212897825996,5.423346403675347,1.4683833994168725,7.346481234456767
71.25,0.4955711788359514,-0.17538707057265565,0.15628316775681764,0.34906585039886595,21.218240000000005,1.7399376723136353,6.253525557168106,11.312786469674233,8.0,0.0,2.051856718483531,5.3034168746288595,1.4280186261437398,7.203634239707353
71.5,0.4955711119839022,-0.17538704482176912,0.1562831661124644,0.34906585039886595,21.218240000000005,1.7420574383609289,6.122119828603207,11.35185726120235,8.0,0.0,2.0908504929231366,5.1849200606299295,1.393264383798721,7.059319596576485
71.75,0.4955710484017184,-0.17538702033010062,0.15628316454861652,0.34906585039886595,21.218240000000005,1.7493084058475976,5.990897201352234,11.390928052339504,8.0,0.0,2.1344430942418806,5.068036826324983,1.3641737174533146,6.913757576379485
72.0,0.4955709879294976,-0.1753869970360971,0.15628316306133103,0.34906585039886595,21.218240000000005,1.7616795060627881,5.8600579639083845,11.429998843104837,8.0,0.0,2.18256798434482,4.952945573490617,1.3407910277807562,6.767170354326152
72.25,0.49557093041556977,-0.17538697488137228,0.15628316164686845,0.34906585039886595,21.218240000000005,1.7791518553689274,5.729801819574763,11.469069633516554,8.0,0.0,2.2351517074562595,4.839821968737492,1.3231520032815953,6.619781670412034
72.5,0.4955708757152344,-0.1753869538102213,0.15628316030166148,0.34906585039886595,21.218240000000005,1.8016987840200538,5.60032758165501,11.50814042359197,8.0,0.0,2.292114002233131,4.7288386753888325,1.3112835658069766,6.471816487921188
72.75,0.4955708236906306,-0.1753869337695708,0.15628315902231174,0.34906585039886595,21.218240000000005,1.8292858768643858,5.471832870001944,11.547211213347547,8.0,0.0,2.353367924265994,4.6201650899425255,1.3052038294627777,6.323500650061363
73.0,0.49557077421073503,-0.17538691470897808,0.1562831578055898,0.34906585039886595,21.218240000000005,1.861871025869038,5.344513809387362,11.586282002798944,8.0,0.0,2.4188199787807134,4.513967083519041,1.3049220729573627,6.175060535255683
73.25,0.4955707271510138,-0.1753868965804973,0.15628315664842657,0.34906585039886595,21.218240000000005,1.8994044943867168,5.21856473015352,11.62535279196105,8.0,0.0,2.4883702633382634,4.410406748689924,1.3104387254351701,6.026722711617115
73.5,0.4955706823933719,-0.17538687933865998,0.15628315554791222,0.34906585039886595,21.218240000000005,1.9418289930663335,5.094177871603139,11.664423580848029,8.0,0.0,2.5619126203148888,4.309642152073254,1.3217453658177782,5.878713591133025
73.75,0.4955706398253434,-0.17538686294016376,0.15628315450127586,0.34906585039886595,21.218240000000005,1.9890797672916236,4.971543088580881,11.703494369473347,8.0,0.0,2.6393347989298332,4.2118270930738815,1.338824735653414,5.73125908408788
74.0,0.49557059933968717,-0.1753868473437169,0.15628315350587546,0.34906585039886595,21.218240000000005,2.0410846960143223,4.850847561694055,11.742565157849816,8.0,0.0,2.7205186265733374,4.117110869136617,1.3616507654553072,5.584584254251492
74.25,0.49557056083438633,-0.17538683251003848,0.15628315255919784,0.34906585039886595,21.218240000000005,2.0977644018310886,4.732275511614786,11.781635945989615,8.0,0.0,2.805340189173452,4.025638047870586,1.3901886144887252,5.438912975358985
74.5,0.49557052421252956,-0.17538681840181225,0.15628315165885598,0.34906585039886595,21.218240000000005,2.159032372136164,4.616007917899755,11.820706733904329,8.0,0.0,2.893670020326363,3.937548246392617,1.424394723945965,5.294467589406893
74.75,0.4955704893820845,-0.17538680498359963,0.1562831508025834,0.34906585039886595,21.218240000000005,2.224795091164846,4.50222224275674,11.859777521604975,8.0,0.0,2.985373298901557,3.8529759182265098,1.4642168834281353,5.15146856728697
75.0,0.4955704562556113,-0.1753867922217295,0.1562831499882265,0.34906585039886595,21.218240000000005,2.2949521827262256,4.39109216017961,11.898848309102032,8.0,0.0,3.0803100548201936,3.772050148083472,1.509594310632258,5.010134172275747
75.25,0.4955704247496987,-0.17538678008408148,0.15628314921373138,0.34906585039886595,21.218240000000005,2.3693965634072844,4.282787290865288,11.937919096405466,8.0,0.0,3.178335382692569,3.6948944548370455,1.5604577441220002,4.8706801268935305
75.5,0.4955703947849462,-0.17538676854007926,0.15628314847714325,0.34906585039886595,21.218240000000005,2.448014606014584,4.177472943317166,11.976989883524752,8.0,0.0,3.2792996629886444,3.6216266029931212,1.616729549040524,4.73331928364121
75.75,0.49557036628592277,-0.17538675756067446,0.15628314777660549,0.34906585039886595,21.218240000000005,2.530686313004077,4.075309861530156,12.016060670468903,8.0,0.0,3.383048790404072,3.5523584229428407,1.6783238356040822,4.598261300117472
76.0,0.49557033918095206,-0.1753867471182638,0.1562831471103532,0.34906585039886595,21.218240000000005,2.6172854996343142,3.976453979642572,12.05513145724649,8.0,0.0,3.489424409073127,3.4871956402727884,1.745146590195502,4.465712319012356
76.25,0.49557031340200774,-0.175386737186649,0.15628314647671177,0.34906585039886595,21.218240000000005,2.7076799865635035,3.88105618392928,12.094202243865668,8.0,0.0,3.598264154269549,3.4262377143929927,1.8170958188574582,4.3358746534655666
76.5,0.4955702888842084,-0.17538672774084269,0.15628314587408415,0.34906585039886595,21.218240000000005,2.8017318015963855,3.789262082499522,12.13327303033419,8.0,0.0,3.7094019002263066,3.369577686729141,1.8940617029664644,4.208946478269902
76.75,0.4955702655657656,-0.17538671875704825,0.15628314530094967,0.34906585039886595,21.218240000000005,2.899297390273059,3.701211783050828,12.172343816659426,8.0,0.0,3.8226680136960924,3.317302038710627,1.9759267668500256,4.0851215273910295
77.0,0.4955702433879681,-0.17538671021265392,0.15628314475586352,0.34906585039886595,21.218240000000005,3.000227834978338,3.617039679018249,12.211414602848391,8.0,0.0,3.9378896128655487,3.2694905597712065,2.062566057091127,3.964588798265291
77.25,0.49557022229501463,-0.17538670208616797,0.15628314423745232,0.34906585039886595,21.218240000000005,3.104369082237178,3.53687424444536,12.250485388907753,8.0,0.0,4.054890831227997,3.226216225563769,2.1538473332463592,3.847532263326951
77.5,0.4955702022339668,-0.17538669435720114,0.15628314374441368,0.34906585039886595,21.218240000000005,3.2115621778492667,3.460837837890127,12.289556174843856,8.0,0.0,4.17349308601194,3.1875450865751067,2.249631269686593,3.734130589205147
77.75,0.49557018315435125,-0.17538668700631324,0.15628314327550583,0.34906585039886595,21.218240000000005,3.3216435095038,3.3890465156649956,12.328626960662733,8.0,0.0,4.293515350755549,3.153536167310757,2.3497716682520506,3.6245568640192345
78.0,0.49557016500808665,-0.17538668001498509,0.15628314282954556,0.34906585039886595,21.218240000000005,3.4344450565042033,3.3216098546962236,12.36769774637012,8.0,0.0,4.414774431611142,3.124241376203736,2.4541156813972647,3.518978333188711
78.25,0.4955701477494775,-0.17538667336561606,0.15628314240540825,0.34906585039886595,21.218240000000005,3.549794646221639,3.2586307852728216,12.406768531971471,8.0,0.0,4.537085246957958,3.099705426384702,2.56250404548532,3.4175561441609412
78.5,0.4955701313350891,-0.1753866670414763,0.15628314200202556,0.34906585039886595,21.218240000000005,3.667516216885845,3.200205433940419,12.445839317471977,8.0,0.0,4.6602611098964,3.079965767434469,2.67477132387529,3.3204451004463693
78.75,0.49557011572372156,-0.17538666102669628,0.1562831416183841,0.34906585039886595,21.218240000000005,3.7874300863122095,3.1464229767798453,12.484910102876572,8.0,0.0,4.784114013192577,3.0650525282230694,2.7907461594318423,3.2277934253366216
79.0,0.4955701008761078,-0.17538665530615088,0.15628314125351792,0.34906585039886595,21.218240000000005,3.9093532261548587,3.097365503294408,12.523980888189952,8.0,0.0,4.9084549162381865,3.0549884709226287,2.9102515360715313,3.139742535666187
79.25,0.4955700867548327,-0.17538664986542812,0.15628314090650675,0.34906585039886595,21.218240000000005,4.033099541267185,3.0531078911136027,12.56305167341658,8.0,0.0,5.0330940335877505,3.049788956264232,3.033105048946619,3.0564268259629737
79.5,0.4955700733243314,-0.1753866446908287,0.1562831405764759,0.34906585039886595,21.218240000000005,4.158480153743446,3.0137176917044926,12.602122458560698,8.0,0.0,5.157841124632842,3.0494619200917996,3.1591191828540506,2.9779734633171855
79.75,0.49557006055079716,-0.1753866397693302,0.15628314026259385,0.34906585039886595,21.218240000000005,4.285303691207868,2.9792550272652156,12.641193243626347,8.0,0.0,5.282505783971127,3.0540078612487926,3.2881015984446087,2.9045021932816386
80.0,0.4955700484021647,-0.17538663508858085,0.156283139964072,0.34906585039886595,21.218240000000005,4.41337657891123,2.9497724989580023,12.680264028617366,8.0,0.0,5.406897732027036,3.063419840816219,3.419855425795423,2.8361251570997856
80.25,0.49557003684788664,-0.17538663063681365,0.15628313968015933,0.34906585039886595,21.218240000000005,4.542503335189059,2.92531510662178,12.719334813537406,8.0,0.0,5.530827105480436,3.0776834927031325,3.554179564897681,2.772946720540428
80.5,0.4955700258588484,-0.17538662640281316,0.15628313941013977,0.34906585039886595,21.218240000000005,4.672486869830473,2.9059201800869103,12.758405598389942,8.0,0.0,5.654104747060026,3.0967770455734493,3.6908689926009197,2.7150633146003718
